"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"PCDH9",-4.15139958829579,1.08402651796116,-34.2219186729679,2.33742965772193e-143,2.99862028626031e-141,317.041009425384,"down"
"AC016526.3",-3.94968005183877,-4.62992510759583,-34.1782094771776,3.88667286258318e-143,4.9623558472181e-141,316.486367492852,"down"
"MFSD6L",-5.35093730933842,-2.1886903596,-34.139942427594,6.06730289374418e-143,7.70978792355778e-141,316.160060706096,"down"
"CHL1-AS2",-5.18014926103165,-4.81037653304851,-34.1229627421554,7.39333478282746e-143,9.35047604703631e-141,315.877951952903,"down"
"AC010501.2",-5.79331548452065,-4.6363023420046,-34.0961046299119,1.01077763541848e-142,1.27234600755118e-140,315.593390012164,"down"
"MIR200CHG",-5.44732921614363,-4.81782092131163,-34.0594541193309,1.54897305459306e-142,1.94070399718454e-140,315.148832079174,"down"
"TAFA4",-3.93420918123421,-5.10479746133829,-33.9453161315283,5.85856354293195e-142,7.30603747502751e-140,313.757351742001,"down"
"TRPV5",-5.30411206505149,-3.78272759798476,-33.9141571045805,8.42596192794808e-142,1.04591153338956e-139,313.503248766258,"down"
"PAPPA",-3.8864209787136,2.23552857597537,-33.8996272137283,9.9823468464351e-142,1.23339485551437e-139,313.242988274778,"down"
"SUSD4",-4.77731043289325,1.27524773481977,-33.8775479015706,1.29155413770643e-141,1.58849309817362e-139,313.008154887817,"down"
"AL358976.1",-5.14024474192193,-5.28972707721194,-33.8695793716517,1.41741245577336e-141,1.73532706685823e-139,312.913155410342,"down"
"GAL3ST3",-6.1191273013931,-2.8322099931662,-33.8453811090058,1.87995998407702e-141,2.29115850423059e-139,312.732430682195,"down"
"LINC02635",-4.95234061628872,-5.05343010168495,-33.837283796547,2.06631779763917e-141,2.50688293168785e-139,312.540721800293,"down"
"AC104984.4",-4.79768294805247,-4.36663520983103,-33.6847782702965,1.22710124557943e-140,1.47538289670295e-138,310.791800404306,"down"
"MPP7",-3.38477913257909,3.02890615659475,-33.6892907004575,1.16405261854687e-140,1.40588192830985e-138,310.762783866574,"down"
"PCARE",-5.27271939112576,-4.91018154536756,-33.6153949432761,2.76204345961816e-140,3.30606737675367e-138,309.975589538984,"down"
"SLC13A2",-7.13139370887792,-1.39478651851374,-33.5870729480159,3.84700298197074e-140,4.58425973122665e-138,309.661728112101,"down"
"ZNF209P",-5.96624657320526,-4.42821690375923,-33.5760763615551,4.37523619509426e-140,5.19065632136581e-138,309.554563498192,"down"
"CHL1",-4.93153154028801,1.88961385872585,-33.4461223080192,2.00347276857392e-139,2.3663925934363e-137,307.937427957356,"down"
"TMEM30B",-4.3841730389294,2.37123238569808,-33.3951409817973,3.64101153751173e-139,4.281701813323e-137,307.33049826485,"down"
"MTURN",-3.31241419524052,5.20166018086382,-33.3432253990518,6.69171334644424e-139,7.83485669191541e-137,306.628215057883,"down"
"HTR3B",-4.85820194374667,-4.69714832589283,-33.2933597815736,1.20096854550976e-138,1.40001602792208e-136,306.210986514896,"down"
"S100A2",-4.23534907324491,2.10873070079235,-33.0917800524414,1.28069214458454e-137,1.48648994721216e-135,303.785670014327,"down"
"TPPP2",-4.59392164507223,-3.99519599955519,-33.0811332876715,1.4513987901008e-137,1.67736656724925e-135,303.749232822862,"down"
"RBP2",-4.06796344142844,-3.22274216828572,-33.0264029704546,2.76194835885109e-137,3.17825576813371e-135,303.122714606183,"down"
"ALDH3B2",-5.44935973571581,-3.72551614511352,-32.9919599932755,4.14128524625042e-137,4.74513418899429e-135,302.731626100572,"down"
"F11",-6.04718855265788,-0.463665415448127,-32.9540706299191,6.46723686408785e-137,7.37870445957121e-135,302.230513907714,"down"
"LINC01555",-4.16372929554012,-5.09029989280312,-32.8051238701449,3.73538731047046e-136,4.24377985459042e-134,300.454243065409,"down"
"LYPD6B",-6.16708993118781,-1.87381139127685,-32.7112216535616,1.12978688447442e-135,1.27813695976912e-133,299.42931658961,"down"
"SLC4A11",-4.1332084349661,1.1875345403594,-32.6736476793041,1.75969292781179e-135,1.98239020086091e-133,298.912524155796,"down"
"C1orf226",-3.3562591164096,1.7584314235991,-32.6619388136832,2.02031076055413e-135,2.26646745238399e-133,298.768417061825,"down"
"FAM81A",-2.87640675211128,1.87119547238198,-32.6444035307555,2.48460790041029e-135,2.76420361102907e-133,298.574216428891,"down"
"FAM167A-AS1",-3.93812450934517,-5.19929382074475,-32.6450029675574,2.46709858576734e-135,2.75616030339975e-133,298.561111695294,"down"
"GRM1",-4.77400306025273,-1.69158579780577,-32.5930919014878,4.55222428330103e-135,5.04356353239121e-133,298.056293156968,"down"
"LRRC2",-4.93054602857839,0.0689116711588687,-32.4521818964799,2.40415078749502e-134,2.65267863844924e-132,296.326688556268,"down"
"ATP1A1",-3.56376044876916,7.92581121448814,-32.2454843093046,2.7713112242e-133,3.04526215341191e-131,293.638572280679,"down"
"HSPA2",-3.94849472715437,4.46067636537488,-32.2143006004424,4.00887935485221e-133,4.38718666376725e-131,293.342073313932,"down"
"TSPAN8",-6.08190910822056,0.383507739340997,-32.1854675586157,5.64041636425109e-133,6.14759526659757e-131,293.13028366659,"down"
"CTSLP1",-4.05369447255829,-4.91892722726497,-32.1465765085254,8.94095135322624e-133,9.70545699120251e-131,292.70758583674,"down"
"GRIK5",-4.83474248397064,0.148464424591976,-32.1305800697875,1.08067492822826e-132,1.16834903934097e-130,292.523615129786,"down"
"SLC52A3",-3.87664257069667,1.51864115495836,-32.1127236954285,1.33533349770275e-132,1.4378699494139e-130,292.27441563057,"down"
"AL512363.1",-4.35834664529216,-5.33493135399053,-32.0720706449112,2.16199093576011e-132,2.318692038784e-130,291.820044923679,"down"
"TCF24",-4.70236671278587,-4.72427973432193,-31.9824544607806,6.25756410452686e-132,6.6843748514173e-130,290.793739927913,"down"
"AC148477.4",-6.44870886481094,-2.73378356466517,-31.8587369759953,2.71733441566466e-131,2.89115755368258e-129,289.372943490666,"down"
"AC093904.2",-4.63049550334782,-5.24325379210495,-31.7387584256907,1.13035835408829e-130,1.1979117861587e-128,287.889517805362,"down"
"ANKRD34B",-5.12016201566591,-3.85624803646744,-31.6407522534095,3.62539800674634e-130,3.82693588019224e-128,286.780586749093,"down"
"TMEM61",-6.24422547898487,-3.49530107985484,-31.6234708379717,4.45291174618659e-130,4.68201842112764e-128,286.59045192954,"down"
"FOXCUT",-4.24902035685157,-1.58294167946429,-31.6056348767063,5.50567382521441e-130,5.7663330703769e-128,286.375834036306,"down"
"INSYN1-AS1",-5.6778593696605,-4.43579156895215,-31.5594693332814,9.53737320983495e-130,9.95004087556789e-128,285.811016047813,"down"
"HYKK",-2.03443198465228,1.67857220946713,-31.5323116475453,1.31777323213034e-129,1.36946263177824e-127,285.448751762457,"down"
"NXPH2",-6.66606269497882,-4.19440555117378,-31.4764652384798,2.56256183522579e-129,2.65279567282139e-127,284.842527914573,"down"
"AL031123.5",-4.81256563766224,0.836826155149233,-31.4748957166309,2.61092041095286e-129,2.69246146378723e-127,284.706015512765,"down"
"PROX1",-4.609059815076,1.0171412260103,-31.415133152307,5.32138604540199e-129,5.46655182564437e-127,283.991924548815,"down"
"LINC00379",-5.7480672364707,-3.313434942492,-31.3649258388493,9.6811051103173e-129,9.86957377254096e-127,283.517272702336,"down"
"AP000757.1",-4.04432684999872,-0.364504277913059,-31.3669377205616,9.45166683979379e-129,9.6724462331508e-127,283.50817051496,"down"
"SCN2A",-4.69427136530717,-0.301413803094941,-31.2638666696388,3.23122661727201e-128,3.28165333569307e-126,282.253873303631,"down"
"OVOL2",-5.72442781881601,-3.47629947726275,-31.2450435169853,4.0449024493531e-128,4.09252545177567e-126,282.089539734528,"down"
"ESRP1",-6.78073697217542,-0.674363176988627,-31.2058847046909,6.45464009202683e-128,6.506083088249e-126,281.515090175598,"down"
"CEL",-4.37716713593657,-0.869914060530786,-31.1814233231509,8.64347803245482e-128,8.67973531858347e-126,281.306187603564,"down"
"ABCA4",-4.58344537478452,0.122586436095174,-31.165105392053,1.05026673376297e-127,1.05073700244973e-125,281.062254370661,"down"
"HOXB9",-4.68062359451236,1.79378906617998,-30.9811004927137,9.46490555498286e-127,9.43394229517474e-125,278.774043151788,"down"
"AC012123.1",-4.39016502014929,-4.17205422873685,-30.9658217511445,1.13620890475334e-126,1.12829752423135e-124,278.732778052309,"down"
"GUCA1C",-4.40632015347544,-4.9945382840001,-30.8869600336784,2.91828177617692e-126,2.88726830195039e-124,277.769133710606,"down"
"RNF150",-3.72985155182261,3.29713319337043,-30.8709059176431,3.53634049682938e-126,3.48589563974225e-124,277.404161562692,"down"
"NIPAL1",-3.86474572943267,1.22902987613614,-30.7588049530238,1.35323306777282e-125,1.32904340707417e-123,276.168930934391,"down"
"USP44",-3.3514148404528,-1.06591051664374,-30.7245139823783,2.04055577318567e-125,1.99676574418446e-123,275.876351379192,"down"
"FOLR3",-5.56574366577185,-2.42561458280925,-30.7127746379146,2.34868504893769e-125,2.28992521934972e-123,275.731287910222,"down"
"TCF21",-4.14655385733051,1.13792456464266,-30.6749590319487,3.69490649343044e-125,3.58941423557453e-123,275.157477609117,"down"
"TJP3",-4.21832821292662,0.667521945394894,-30.6658417340231,4.12149340184537e-125,3.98936754838549e-123,275.075658185924,"down"
"CLUL1",-3.85688685897637,-1.48760032435491,-30.59826160433,9.2656072982134e-125,8.93631161437761e-123,274.366439903902,"down"
"PCP4",-6.75392680508995,-1.87815436215901,-30.5423003073829,1.81273802480348e-124,1.73582614003682e-122,273.637683764483,"down"
"FECH",-1.91716432493088,5.32345014774644,-30.5434994793673,1.78685051311178e-124,1.71716974758254e-122,273.432634794162,"stable"
"AL353152.1",-4.8742974355811,-4.31433453705385,-30.5030265939147,2.90370365652744e-124,2.77060862771579e-122,273.210319001891,"down"
"PPP1R1B",-5.61176313215793,-2.48428181771521,-30.500203321789,3.00375027678957e-124,2.85590611422985e-122,273.186789949704,"down"
"TAGLN3",-5.46901701150245,-2.79432083280195,-30.4665310677238,4.49931278562384e-124,4.26274114516418e-122,272.790779173406,"down"
"PRSS22",-5.87506434306503,-2.87210906195916,-30.4253109088966,7.3794011122847e-124,6.96677826135836e-122,272.294647713161,"down"
"SRGAP3",-2.58153989650013,2.57045902043932,-30.348117844484,1.86459730674191e-123,1.75416080660927e-121,271.21241699735,"down"
"ATP6V1B1",-5.33934723156142,-3.50651128128704,-30.2431543785692,6.58141803405072e-123,6.16996434716671e-121,270.115525373703,"down"
"CACNA2D2",-2.33502760298368,1.04199927793724,-30.2256874833282,8.11906669495638e-123,7.58496223781081e-121,269.855078769439,"down"
"AC023154.1",-5.61886722182096,-3.49456026105776,-30.1584336041002,1.82267678953718e-122,1.69098996820314e-120,269.099681547581,"down"
"COBLL1",-2.71891375867104,6.34072315756954,-30.1810091360499,1.38931573201867e-122,1.29341435440571e-120,269.037075049496,"down"
"PVALB",-6.95104159842129,-1.71784048778091,-30.1170961668975,2.99678813747136e-122,2.77068563937525e-120,268.520199942957,"down"
"FER1L6",-5.10972466263468,-2.05878560281568,-30.0153972603714,1.01903043587208e-121,9.38908730123788e-120,267.368114191245,"down"
"LINC01020",-5.74789171503326,-3.6742492171907,-29.9605641160902,1.97207767650723e-121,1.81079954323671e-119,266.723595507289,"down"
"AL161668.4",-4.43140927046141,-4.49506038608663,-29.8721281180841,5.72267344815144e-121,5.23673448777599e-119,265.637149252249,"down"
"ABHD17C",-2.23083049901522,3.23979361356647,-29.8056502923448,1.27518014116844e-120,1.16292958996627e-118,264.657468801597,"down"
"CPAMD8",-2.96336388839323,3.1550397818702,-29.7903502954043,1.53348478901908e-120,1.39375573434507e-118,264.453586907712,"down"
"AL049838.1",-3.91718986968969,-0.31227052333327,-29.7722530499227,1.90740784418993e-120,1.72775064589258e-118,264.408888892805,"down"
"LINC01544",-4.86183867586802,-4.45142525392386,-29.7103761451842,4.02289387423684e-120,3.63171146653327e-118,263.700424533739,"down"
"SH3GL2",-6.06213384358845,-1.08156621325107,-29.7006669195361,4.52277199238798e-120,4.06928062617136e-118,263.502540318838,"down"
"SLC16A5",-3.11595548034696,3.03474644927439,-29.6308540169471,1.05013221666545e-119,9.41677090074717e-118,262.533167481251,"down"
"AMPH",-3.61426802149905,-0.15485527453695,-29.5897673983818,1.72435043830275e-119,1.54110946505912e-117,262.216795378484,"down"
"AL158847.1",-3.66771469028618,-4.68237870422947,-29.5618340603165,2.41594934052274e-119,2.144915023778e-117,261.889643249384,"down"
"ERP27",-3.83177530442426,2.0312357563069,-29.565173419335,2.32047702334962e-119,2.06699767275914e-117,261.776021417905,"down"
"PAPPA2",-5.78578497924392,0.745534606455897,-29.5392549347123,3.17318458471765e-119,2.80790181800164e-117,261.476352665808,"down"
"DBT",-1.57319757697833,5.24432819723897,-29.535048743134,3.33852737989491e-119,2.94449329308363e-117,261.307559267347,"stable"
"LIPH",-5.23898559207255,0.546035295621951,-29.4987045534389,5.17831308465326e-119,4.5521616533024e-117,261.012034914249,"down"
"FAM222A",-3.20495305340677,1.47719749405724,-29.4873623432851,5.93867546300994e-119,5.20352178151054e-117,260.897142266723,"down"
"GSTM3",-3.58273109821378,4.67303284468277,-29.4393532193203,1.06069914133301e-118,9.2636695040458e-117,260.134815366645,"down"
"CWH43",-6.33051476275202,-1.35121078537239,-29.4198548325497,1.34252123561492e-118,1.16490871745331e-116,260.121051328613,"down"
"FREM1",-5.13385971802255,1.17546547712906,-29.4229255275982,1.29361521659839e-118,1.12611724634533e-116,260.067174650661,"down"
"SOST",-6.70437056122779,-3.5602385901419,-29.3468451143775,3.24482020789808e-118,2.80645546497301e-116,259.322525679056,"down"
"BMPR1B",-5.78984890178492,0.219398186229308,-29.2375120549854,1.21747812596292e-117,1.0496149039652e-115,257.855910193282,"down"
"AC007342.4",-4.99900400585186,-3.52393413517729,-29.2208686237446,1.48906560434365e-117,1.27555357775278e-115,257.814285950344,"down"
"DNER",-5.54235120032565,0.41044391462117,-29.225861756044,1.40176939804448e-117,1.20462311219131e-115,257.712490956622,"down"
"ERMP1",-2.56014079059742,5.9466072643411,-29.2200267048692,1.50431198098108e-117,1.2845099628683e-115,257.45856030033,"down"
"AC007342.8",-4.3305343985437,-4.6686606812291,-29.1479644135913,3.59824271320068e-117,3.0627328135345e-115,256.914027552036,"down"
"TNNI1",-5.28927524156178,-0.99617657770289,-29.0740597116341,8.80429420541038e-117,7.47027646314757e-115,255.960608055317,"down"
"RIMBP2",-4.46833503541235,-1.26673124696734,-29.0544179610184,1.11687031569322e-116,9.44653845563615e-115,255.770928187975,"down"
"HMGA2-AS1",-4.59432631175987,-3.19468245001711,-28.9759166509117,2.89073291592003e-116,2.43730600445434e-114,254.855528781464,"down"
"PLA2G3",-3.99657433976482,-5.18585855035461,-28.9326112641211,4.88565921151244e-116,4.10640422504927e-114,254.29805353705,"down"
"CNTN1",-5.93721194451816,0.102825158259874,-28.929503308039,5.07320538931597e-116,4.25071196557312e-114,254.128452393029,"down"
"LINC02554",-5.15468807307649,-4.35880524398299,-28.908711815276,6.52724034685758e-116,5.45197408660266e-114,254.038053962813,"down"
"AL121987.1",-3.59419569492098,-4.48721827784411,-28.8746075752778,9.86923760406868e-116,8.21782604472948e-114,253.606831685349,"down"
"MRAP2",-4.59342694880633,-1.38622842736101,-28.8304894765583,1.68504152164083e-115,1.39874096836637e-113,253.061384021812,"down"
"VWA5B1",-5.353974156265,-2.66057553397903,-28.7971732806524,2.52401974064077e-115,2.08870423722408e-113,252.681558456887,"down"
"WNT9B",-3.9509683966726,0.526279463643304,-28.7758359634724,3.26961980316686e-115,2.69738603576953e-113,252.32073044342,"down"
"IDH2-DT",-4.51932457920723,-4.55528124915986,-28.7322596746363,5.5475039322472e-115,4.5625667310249e-113,251.895756010558,"down"
"C16orf89",-4.43361061976003,0.758612628360257,-28.7136674177066,6.95145562151921e-115,5.69976844416431e-113,251.52734131099,"down"
"HOXB-AS3",-3.59772404879564,0.155719698386818,-28.6407219969151,1.68493344723038e-114,1.3773303532665e-112,250.722482829401,"down"
"CDH3",-3.9912870570823,1.2012349438173,-28.6192590156182,2.18648596171768e-114,1.78188637099011e-112,250.373081242321,"down"
"RALGPS1",-2.3962306843153,2.76012294505621,-28.612083383893,2.3855211580767e-114,1.93819979667735e-112,250.247523809972,"down"
"CCNI2",-3.03261919051435,-0.910919275996741,-28.5764961790389,3.67496879428477e-114,2.97683574961822e-112,250.008182732929,"down"
"STAP1",-4.66656242125231,-0.236153707998707,-28.5713980310347,3.90968585955333e-114,3.15742461645614e-112,249.857366216108,"down"
"TACSTD2",-5.00200346959739,3.98335811500366,-28.5530220737462,4.88725317019268e-114,3.93504600598216e-112,249.40812875361,"down"
"OLFM4",-6.09852345878453,-2.81872876893007,-28.5156903103512,7.69127730861315e-114,6.17420740115377e-112,249.258643097564,"down"
"PRKAR2B",-2.34755658119054,2.93182751508651,-28.4986713610374,9.4578041464054e-114,7.56963118726632e-112,248.861580979066,"down"
"PLEKHD1",-3.79308483317031,-1.46226514210529,-28.4310277330462,2.15157909753847e-113,1.71690889176195e-111,248.242800999057,"down"
"CYP2B6",-6.04082535642235,-2.49711578687525,-28.4200120446574,2.45980670708794e-113,1.95704265372231e-111,248.08508954433,"down"
"PAK5",-4.86472680218543,-4.75151536185567,-28.4123749256464,2.69906684387435e-113,2.14104675201062e-111,248.023891678386,"down"
"ENPP6",-4.47881567772445,-0.195554348965588,-28.4006013207772,3.11432511210482e-113,2.46316474648243e-111,247.782416767955,"down"
"NAV2-AS3",-3.65621486156689,-5.13320725378531,-28.3718175965743,4.41898955880535e-113,3.47454393110525e-111,247.509366192194,"down"
"ARL4D",-3.43384320158942,2.65706809663724,-28.3719321330507,4.41284073720124e-113,3.47454393110525e-111,247.301565510928,"down"
